"id_cliente","subcanal","mes_alta"
70717,"C","2019-06-01"
70719,"C","2019-06-01"
70725,"B","2019-06-01"
70739,"C","2019-06-01"
70741,"A","2019-06-01"
70753,"C","2019-06-01"
70763,"A","2019-06-01"
70767,"B","2019-06-01"
70775,"B","2019-06-01"
70779,"C","2019-06-01"
70781,"C","2019-06-01"
70785,"C","2019-06-01"
70795,"B","2019-06-01"
70803,"B","2019-06-01"
70821,"C","2019-06-01"
70823,"C","2019-06-01"
70825,"C","2019-06-01"
70827,"C","2019-06-01"
70833,"C","2019-06-01"
70837,"C","2019-06-01"
70843,"C","2019-06-01"
70853,"C","2019-06-01"
70863,"B","2019-06-01"
70867,"C","2019-06-01"
70871,"C","2019-06-01"
70885,"C","2019-06-01"
70889,"C","2019-06-01"
70895,"B","2019-06-01"
70901,"C","2019-06-01"
70909,"A","2019-06-01"
70915,"C","2019-06-01"
70923,"C","2019-06-01"
70927,"B","2019-06-01"
70931,"C","2019-06-01"
70947,"B","2019-06-01"
70949,"C","2019-06-01"
70955,"C","2019-06-01"
70975,"B","2019-06-01"
70979,"A","2019-06-01"
70993,"B","2019-06-01"
70995,"B","2019-06-01"
71003,"C","2019-06-01"
71005,"C","2019-06-01"
71007,"C","2019-06-01"
71011,"B","2019-06-01"
71015,"B","2019-06-01"
71017,"C","2019-06-01"
71023,"C","2019-06-01"
71025,"C","2019-06-01"
71029,"C","2019-06-01"
71033,"A","2019-06-01"
71035,"C","2019-06-01"
71043,"C","2019-06-01"
71045,"B","2019-06-01"
71055,"C","2019-06-01"
71057,"C","2019-06-01"
71061,"C","2019-06-01"
71063,"C","2019-06-01"
71067,"C","2019-06-01"
71069,"C","2019-06-01"
71071,"C","2019-06-01"
71073,"C","2019-06-01"
71079,"C","2019-06-01"
71087,"B","2019-06-01"
71089,"C","2019-06-01"
71097,"C","2019-06-01"
71101,"B","2019-06-01"
71107,"C","2019-06-01"
71115,"C","2019-06-01"
71127,"B","2019-06-01"
71129,"C","2019-06-01"
71141,"C","2019-06-01"
71143,"C","2019-06-01"
71145,"A","2019-06-01"
71153,"C","2019-06-01"
71159,"C","2019-06-01"
71163,"A","2019-06-01"
71165,"B","2019-06-01"
71169,"C","2019-06-01"
71171,"C","2019-06-01"
71177,"A","2019-06-01"
71185,"A","2019-06-01"
71201,"C","2019-06-01"
71203,"C","2019-06-01"
71207,"A","2019-06-01"
71211,"B","2019-06-01"
71217,"C","2019-06-01"
71219,"B","2019-06-01"
71225,"C","2019-06-01"
71229,"C","2019-06-01"
71235,"C","2019-06-01"
71237,"B","2019-06-01"
71239,"B","2019-06-01"
71241,"C","2019-06-01"
71245,"A","2019-06-01"
71289,"C","2019-06-01"
71291,"B","2019-06-01"
71293,"B","2019-06-01"
71295,"C","2019-06-01"
71309,"C","2019-06-01"
71333,"B","2019-06-01"
71335,"C","2019-06-01"
71345,"C","2019-06-01"
71351,"B","2019-06-01"
71353,"A","2019-06-01"
71355,"A","2019-06-01"
71357,"A","2019-06-01"
71361,"C","2019-06-01"
71371,"C","2019-06-01"
71387,"C","2019-06-01"
71391,"A","2019-06-01"
71399,"C","2019-06-01"
71405,"C","2019-06-01"
71413,"C","2019-06-01"
71421,"C","2019-06-01"
71427,"B","2019-06-01"
71429,"C","2019-06-01"
71431,"C","2019-06-01"
71435,"C","2019-06-01"
71443,"C","2019-06-01"
71453,"C","2019-06-01"
71455,"C","2019-06-01"
71459,"C","2019-06-01"
71463,"C","2019-06-01"
71467,"A","2019-06-01"
71475,"C","2019-06-01"
71479,"C","2019-06-01"
71481,"C","2019-06-01"
71485,"C","2019-06-01"
71489,"B","2019-06-01"
71501,"C","2019-06-01"
71509,"C","2019-06-01"
71511,"C","2019-06-01"
71513,"C","2019-06-01"
71515,"B","2019-06-01"
71517,"B","2019-06-01"
71519,"C","2019-07-01"
71533,"C","2019-07-01"
71535,"C","2019-07-01"
71541,"C","2019-07-01"
71543,"C","2019-07-01"
71545,"C","2019-07-01"
71549,"B","2019-07-01"
71551,"C","2019-07-01"
71553,"C","2019-07-01"
71555,"B","2019-07-01"
71559,"C","2019-07-01"
71571,"C","2019-07-01"
71577,"C","2019-07-01"
71579,"B","2019-07-01"
71581,"A","2019-07-01"
71587,"C","2019-07-01"
71589,"C","2019-07-01"
71591,"C","2019-07-01"
71595,"C","2019-07-01"
71597,"C","2019-07-01"
71601,"C","2019-07-01"
71627,"C","2019-07-01"
71631,"C","2019-07-01"
71641,"A","2019-07-01"
71649,"B","2019-07-01"
71655,"B","2019-07-01"
71657,"B","2019-07-01"
71659,"C","2019-07-01"
71661,"C","2019-07-01"
71663,"C","2019-07-01"
71665,"B","2019-07-01"
71677,"C","2019-07-01"
71679,"C","2019-07-01"
71687,"C","2019-07-01"
71699,"C","2019-07-01"
71711,"C","2019-07-01"
71715,"B","2019-07-01"
71723,"C","2019-07-01"
71729,"C","2019-07-01"
71731,"B","2019-07-01"
71733,"B","2019-07-01"
71739,"A","2019-07-01"
71751,"C","2019-07-01"
71753,"C","2019-07-01"
71755,"C","2019-07-01"
71761,"C","2019-07-01"
71765,"C","2019-07-01"
71767,"C","2019-07-01"
71769,"C","2019-07-01"
71775,"C","2019-07-01"
71781,"C","2019-07-01"
71803,"C","2019-07-01"
71809,"C","2019-07-01"
71811,"C","2019-07-01"
71819,"A","2019-07-01"
71821,"A","2019-07-01"
71833,"C","2019-07-01"
71837,"C","2019-07-01"
71843,"B","2019-07-01"
71851,"C","2019-07-01"
71855,"C","2019-07-01"
71869,"C","2019-07-01"
71871,"C","2019-07-01"
71875,"C","2019-07-01"
71887,"A","2019-07-01"
71889,"C","2019-07-01"
71895,"C","2019-07-01"
71901,"B","2019-07-01"
71913,"C","2019-07-01"
71927,"C","2019-07-01"
71929,"C","2019-07-01"
71937,"B","2019-07-01"
71939,"C","2019-07-01"
71943,"C","2019-07-01"
71951,"C","2019-07-01"
71955,"C","2019-07-01"
71957,"C","2019-07-01"
71961,"A","2019-07-01"
71963,"C","2019-07-01"
71965,"C","2019-07-01"
71971,"A","2019-07-01"
71973,"C","2019-07-01"
71985,"C","2019-07-01"
71987,"B","2019-07-01"
71997,"C","2019-07-01"
72003,"B","2019-07-01"
72005,"B","2019-07-01"
72009,"B","2019-07-01"
72011,"B","2019-07-01"
72015,"B","2019-07-01"
72017,"B","2019-07-01"
72019,"B","2019-07-01"
72021,"B","2019-07-01"
72025,"B","2019-07-01"
72027,"B","2019-07-01"
72029,"B","2019-07-01"
72031,"B","2019-07-01"
72053,"B","2019-07-01"
72061,"C","2019-07-01"
72063,"C","2019-07-01"
72069,"C","2019-07-01"
72071,"A","2019-07-01"
72079,"C","2019-07-01"
72083,"C","2019-07-01"
72087,"B","2019-07-01"
72097,"B","2019-07-01"
72101,"B","2019-07-01"
72103,"B","2019-07-01"
72105,"A","2019-07-01"
72107,"B","2019-07-01"
72109,"A","2019-07-01"
72111,"B","2019-07-01"
72113,"B","2019-07-01"
72117,"B","2019-07-01"
72119,"A","2019-07-01"
72121,"A","2019-07-01"
72123,"B","2019-07-01"
72125,"B","2019-07-01"
72127,"B","2019-07-01"
72129,"B","2019-07-01"
72131,"B","2019-07-01"
72133,"B","2019-07-01"
72135,"A","2019-07-01"
72137,"A","2019-07-01"
72139,"B","2019-07-01"
72143,"B","2019-07-01"
72145,"B","2019-07-01"
72147,"A","2019-07-01"
72149,"B","2019-07-01"
72151,"A","2019-07-01"
72153,"A","2019-07-01"
72155,"B","2019-07-01"
72157,"B","2019-07-01"
72159,"B","2019-07-01"
72161,"B","2019-07-01"
72163,"B","2019-07-01"
72165,"B","2019-07-01"
72167,"B","2019-07-01"
72169,"B","2019-07-01"
72171,"B","2019-07-01"
72173,"B","2019-07-01"
72175,"B","2019-07-01"
72177,"B","2019-07-01"
72179,"B","2019-07-01"
72181,"B","2019-07-01"
72183,"B","2019-07-01"
72185,"B","2019-07-01"
72187,"B","2019-07-01"
72193,"C","2019-07-01"
72195,"B","2019-07-01"
72199,"B","2019-07-01"
72201,"C","2019-07-01"
72207,"C","2019-07-01"
72239,"C","2019-07-01"
72241,"B","2019-07-01"
72245,"C","2019-07-01"
72247,"C","2019-07-01"
72249,"C","2019-07-01"
72253,"C","2019-07-01"
72277,"C","2019-07-01"
72279,"C","2019-07-01"
72287,"A","2019-07-01"
72291,"C","2019-07-01"
72303,"C","2019-07-01"
72305,"B","2019-07-01"
72307,"B","2019-07-01"
72319,"C","2019-07-01"
72329,"C","2019-07-01"
72349,"C","2019-07-01"
72353,"C","2019-07-01"
72359,"C","2019-07-01"
72365,"C","2019-07-01"
72367,"B","2019-07-01"
72369,"C","2019-07-01"
72375,"C","2019-07-01"
72385,"C","2019-07-01"
72389,"C","2019-07-01"
72397,"B","2019-07-01"
72399,"B","2019-07-01"
72401,"B","2019-07-01"
72403,"B","2019-07-01"
72405,"B","2019-07-01"
72407,"C","2019-07-01"
72411,"B","2019-07-01"
72413,"B","2019-07-01"
72417,"B","2019-07-01"
72421,"B","2019-07-01"
72423,"B","2019-07-01"
72425,"B","2019-07-01"
72431,"C","2019-07-01"
72441,"B","2019-07-01"
72445,"B","2019-07-01"
72447,"B","2019-07-01"
72449,"B","2019-07-01"
72451,"B","2019-07-01"
72453,"B","2019-07-01"
72455,"A","2019-07-01"
72457,"B","2019-07-01"
72461,"A","2019-07-01"
72463,"B","2019-07-01"
72465,"B","2019-07-01"
72467,"B","2019-07-01"
72469,"B","2019-07-01"
72471,"B","2019-07-01"
72473,"C","2019-07-01"
72475,"C","2019-07-01"
72477,"C","2019-07-01"
72483,"C","2019-07-01"
72499,"B","2019-07-01"
72503,"C","2019-07-01"
72509,"C","2019-07-01"
72521,"C","2019-07-01"
72523,"A","2019-07-01"
72529,"C","2019-07-01"
72531,"B","2019-07-01"
72559,"C","2019-07-01"
72561,"A","2019-07-01"
72569,"C","2019-07-01"
72573,"B","2019-07-01"
72583,"B","2019-07-01"
72591,"C","2019-07-01"
72593,"C","2019-07-01"
72595,"A","2019-07-01"
72597,"A","2019-07-01"
72603,"C","2019-07-01"
72609,"C","2019-07-01"
72615,"C","2019-07-01"
72617,"C","2019-07-01"
72619,"A","2019-07-01"
72621,"B","2019-07-01"
72625,"B","2019-07-01"
72635,"C","2019-07-01"
72643,"A","2019-07-01"
72651,"C","2019-07-01"
72653,"A","2019-07-01"
72655,"A","2019-07-01"
72657,"C","2019-07-01"
72659,"A","2019-07-01"
72661,"C","2019-07-01"
72669,"C","2019-07-01"
72673,"C","2019-07-01"
72675,"B","2019-07-01"
72677,"B","2019-07-01"
72689,"B","2019-07-01"
72695,"B","2019-07-01"
72697,"C","2019-07-01"
72699,"C","2019-07-01"
72705,"C","2019-07-01"
72707,"A","2019-07-01"
72711,"C","2019-07-01"
72721,"C","2019-07-01"
72725,"C","2019-07-01"
72735,"C","2019-07-01"
72737,"C","2019-07-01"
72743,"A","2019-07-01"
72745,"C","2019-07-01"
72749,"A","2019-07-01"
72751,"C","2019-07-01"
72757,"C","2019-07-01"
72765,"B","2019-07-01"
72767,"B","2019-07-01"
72769,"C","2019-07-01"
72773,"C","2019-07-01"
72775,"C","2019-07-01"
72777,"C","2019-07-01"
72779,"C","2019-07-01"
72781,"C","2019-07-01"
72783,"C","2019-07-01"
72789,"C","2019-07-01"
72791,"C","2019-07-01"
72793,"C","2019-07-01"
72797,"C","2019-07-01"
72801,"B","2019-07-01"
72809,"C","2019-07-01"
72817,"C","2019-07-01"
72825,"A","2019-07-01"
72827,"C","2019-07-01"
72829,"C","2019-07-01"
72839,"C","2019-07-01"
72841,"C","2019-07-01"
72855,"B","2019-07-01"
72861,"B","2019-07-01"
72865,"B","2019-07-01"
72867,"B","2019-07-01"
72869,"B","2019-07-01"
72877,"A","2019-07-01"
72881,"C","2019-07-01"
72895,"C","2019-07-01"
72903,"C","2019-07-01"
72915,"A","2019-07-01"
72917,"A","2019-07-01"
72921,"B","2019-07-01"
72923,"C","2019-07-01"
72925,"C","2019-07-01"
72929,"C","2019-07-01"
72953,"C","2019-07-01"
72955,"C","2019-07-01"
72957,"B","2019-07-01"
72963,"C","2019-08-01"
72969,"C","2019-08-01"
72973,"B","2019-08-01"
72981,"C","2019-08-01"
72989,"C","2019-08-01"
72991,"C","2019-08-01"
72997,"B","2019-08-01"
73007,"C","2019-08-01"
73023,"C","2019-08-01"
73027,"C","2019-08-01"
73039,"C","2019-08-01"
73053,"B","2019-08-01"
73063,"B","2019-08-01"
73069,"B","2019-08-01"
73071,"C","2019-08-01"
73075,"C","2019-08-01"
73083,"C","2019-08-01"
73131,"C","2019-08-01"
73133,"C","2019-08-01"
73137,"A","2019-08-01"
73143,"C","2019-08-01"
73161,"C","2019-08-01"
73171,"C","2019-08-01"
73189,"C","2019-08-01"
73193,"C","2019-08-01"
73203,"C","2019-08-01"
73205,"A","2019-08-01"
73223,"C","2019-08-01"
73225,"B","2019-08-01"
73227,"A","2019-08-01"
73229,"C","2019-08-01"
73231,"B","2019-08-01"
73243,"B","2019-08-01"
73245,"B","2019-08-01"
73247,"C","2019-08-01"
73253,"C","2019-08-01"
73271,"A","2019-08-01"
73275,"A","2019-08-01"
73279,"B","2019-08-01"
73283,"C","2019-08-01"
73303,"C","2019-08-01"
73307,"C","2019-08-01"
73317,"B","2019-08-01"
73325,"C","2019-08-01"
73337,"A","2019-08-01"
73363,"B","2019-08-01"
73373,"C","2019-08-01"
73381,"B","2019-08-01"
73385,"C","2019-08-01"
73391,"B","2019-08-01"
73395,"C","2019-08-01"
73397,"C","2019-08-01"
73415,"B","2019-08-01"
73421,"B","2019-08-01"
73429,"C","2019-08-01"
73431,"C","2019-08-01"
73441,"A","2019-08-01"
73451,"C","2019-08-01"
73467,"C","2019-08-01"
73479,"C","2019-08-01"
73489,"A","2019-08-01"
73491,"B","2019-08-01"
73497,"C","2019-08-01"
73499,"C","2019-08-01"
73507,"B","2019-08-01"
73511,"C","2019-08-01"
73523,"C","2019-08-01"
73525,"C","2019-08-01"
73541,"C","2019-08-01"
73545,"C","2019-08-01"
73551,"B","2019-08-01"
73553,"C","2019-08-01"
73569,"C","2019-08-01"
73573,"A","2019-08-01"
73585,"C","2019-08-01"
73591,"A","2019-08-01"
73593,"C","2019-08-01"
73597,"B","2019-08-01"
73609,"B","2019-08-01"
73619,"B","2019-08-01"
73625,"C","2019-08-01"
73631,"C","2019-08-01"
73633,"C","2019-08-01"
73643,"C","2019-08-01"
73653,"B","2019-08-01"
73657,"B","2019-08-01"
73659,"C","2019-08-01"
73663,"C","2019-08-01"
73665,"C","2019-08-01"
73669,"A","2019-08-01"
73671,"B","2019-08-01"
73673,"C","2019-08-01"
73679,"C","2019-08-01"
73681,"B","2019-08-01"
73713,"C","2019-08-01"
73717,"C","2019-08-01"
73721,"B","2019-08-01"
73725,"A","2019-08-01"
73727,"C","2019-08-01"
73733,"C","2019-08-01"
73747,"A","2019-08-01"
73757,"C","2019-08-01"
73759,"C","2019-08-01"
73767,"C","2019-08-01"
73777,"C","2019-08-01"
73781,"C","2019-08-01"
73805,"C","2019-08-01"
73809,"C","2019-08-01"
73815,"C","2019-08-01"
73835,"C","2019-08-01"
73841,"B","2019-08-01"
73849,"A","2019-08-01"
73851,"C","2019-08-01"
73853,"A","2019-08-01"
73857,"A","2019-08-01"
73859,"B","2019-08-01"
73871,"C","2019-08-01"
73873,"B","2019-08-01"
73877,"B","2019-08-01"
73879,"C","2019-08-01"
73885,"B","2019-08-01"
73889,"C","2019-08-01"
73893,"B","2019-09-01"
73903,"A","2019-09-01"
73923,"C","2019-09-01"
73933,"C","2019-09-01"
73935,"B","2019-09-01"
73939,"C","2019-09-01"
73941,"C","2019-09-01"
73949,"A","2019-09-01"
73953,"B","2019-09-01"
73961,"C","2019-09-01"
73963,"C","2019-09-01"
73967,"B","2019-09-01"
73969,"C","2019-09-01"
73973,"B","2019-09-01"
73983,"B","2019-09-01"
73985,"C","2019-09-01"
73993,"B","2019-09-01"
73999,"A","2019-09-01"
74011,"B","2019-09-01"
74013,"C","2019-09-01"
74023,"B","2019-09-01"
74025,"C","2019-09-01"
74027,"C","2019-09-01"
74033,"C","2019-09-01"
74039,"C","2019-09-01"
74047,"C","2019-09-01"
74049,"A","2019-09-01"
74051,"B","2019-09-01"
74053,"C","2019-09-01"
74059,"C","2019-09-01"
74061,"C","2019-09-01"
74069,"B","2019-09-01"
74071,"C","2019-09-01"
74081,"C","2019-09-01"
74083,"B","2019-09-01"
74087,"C","2019-09-01"
74109,"C","2019-09-01"
74111,"B","2019-09-01"
74113,"C","2019-09-01"
74117,"C","2019-09-01"
74119,"C","2019-09-01"
74131,"C","2019-09-01"
74147,"A","2019-09-01"
74153,"C","2019-09-01"
74163,"B","2019-09-01"
74179,"B","2019-09-01"
74197,"B","2019-09-01"
74199,"C","2019-09-01"
74201,"C","2019-09-01"
74213,"B","2019-09-01"
74245,"C","2019-09-01"
74251,"C","2019-09-01"
74267,"C","2019-09-01"
74271,"C","2019-09-01"
74273,"B","2019-09-01"
74287,"C","2019-09-01"
74305,"C","2019-09-01"
74307,"B","2019-09-01"
74315,"B","2019-09-01"
74317,"C","2019-09-01"
74343,"C","2019-09-01"
74347,"C","2019-09-01"
74363,"B","2019-09-01"
74365,"B","2019-09-01"
74367,"B","2019-09-01"
74377,"C","2019-09-01"
74383,"C","2019-09-01"
74393,"A","2019-09-01"
74399,"C","2019-09-01"
74401,"C","2019-09-01"
74405,"B","2019-09-01"
74409,"C","2019-09-01"
74411,"B","2019-09-01"
74413,"B","2019-09-01"
74417,"B","2019-09-01"
74421,"B","2019-09-01"
74423,"B","2019-09-01"
74429,"C","2019-09-01"
74443,"C","2019-09-01"
74453,"C","2019-09-01"
74457,"B","2019-09-01"
74463,"A","2019-09-01"
74469,"B","2019-09-01"
74473,"B","2019-09-01"
74477,"A","2019-09-01"
74485,"B","2019-09-01"
74489,"C","2019-09-01"
74495,"C","2019-09-01"
74505,"C","2019-09-01"
74509,"C","2019-09-01"
74513,"C","2019-09-01"
74521,"B","2019-09-01"
74527,"A","2019-09-01"
74545,"A","2019-09-01"
74557,"B","2019-09-01"
74569,"C","2019-09-01"
74571,"C","2019-09-01"
74577,"B","2019-09-01"
74579,"C","2019-09-01"
74587,"C","2019-09-01"
74595,"C","2019-09-01"
74601,"A","2019-09-01"
74611,"C","2019-09-01"
74613,"C","2019-09-01"
74621,"C","2019-09-01"
74623,"B","2019-09-01"
74629,"C","2019-09-01"
74635,"C","2019-09-01"
74637,"C","2019-09-01"
74641,"C","2019-09-01"
74653,"C","2019-09-01"
74663,"C","2019-09-01"
74675,"C","2019-09-01"
74681,"A","2019-09-01"
74695,"B","2019-09-01"
74699,"A","2019-09-01"
74711,"A","2019-09-01"
74713,"B","2019-09-01"
74719,"B","2019-09-01"
74727,"C","2019-09-01"
74731,"C","2019-09-01"
74775,"C","2019-09-01"
74777,"B","2019-09-01"
74781,"B","2019-09-01"
74789,"C","2019-09-01"
74799,"C","2019-09-01"
74815,"C","2019-09-01"
74823,"C","2019-09-01"
74831,"C","2019-09-01"
74833,"A","2019-09-01"
74841,"C","2019-09-01"
74855,"C","2019-09-01"
74865,"C","2019-09-01"
74869,"C","2019-09-01"
74893,"A","2019-09-01"
74901,"C","2019-09-01"
74905,"C","2019-09-01"
74911,"A","2019-10-01"
74913,"B","2019-10-01"
74923,"C","2019-10-01"
74933,"C","2019-10-01"
74941,"C","2019-10-01"
74943,"A","2019-10-01"
74947,"A","2019-10-01"
74949,"C","2019-10-01"
74959,"B","2019-10-01"
74961,"B","2019-10-01"
74977,"C","2019-10-01"
74987,"C","2019-10-01"
74995,"A","2019-10-01"
75003,"C","2019-10-01"
75011,"C","2019-10-01"
75019,"B","2019-10-01"
75043,"B","2019-10-01"
75045,"C","2019-10-01"
75049,"C","2019-10-01"
75051,"B","2019-10-01"
75057,"C","2019-10-01"
75061,"C","2019-10-01"
75063,"C","2019-10-01"
75075,"B","2019-10-01"
75079,"C","2019-10-01"
75083,"A","2019-10-01"
75085,"B","2019-10-01"
75093,"C","2019-10-01"
75101,"B","2019-10-01"
75109,"C","2019-10-01"
75117,"C","2019-10-01"
75121,"C","2019-10-01"
75123,"C","2019-10-01"
75133,"C","2019-10-01"
75137,"C","2019-10-01"
75157,"C","2019-10-01"
75165,"C","2019-10-01"
75171,"C","2019-10-01"
75173,"C","2019-10-01"
75183,"C","2019-10-01"
75201,"A","2019-10-01"
75211,"C","2019-10-01"
75223,"C","2019-10-01"
75227,"C","2019-10-01"
75233,"A","2019-10-01"
75237,"A","2019-10-01"
75257,"A","2019-10-01"
75271,"C","2019-10-01"
75279,"C","2019-10-01"
75281,"A","2019-10-01"
75283,"A","2019-10-01"
75285,"C","2019-10-01"
75287,"C","2019-10-01"
75295,"C","2019-10-01"
75311,"A","2019-10-01"
75315,"C","2019-10-01"
75317,"C","2019-10-01"
75327,"B","2019-10-01"
75333,"C","2019-10-01"
75337,"B","2019-10-01"
75343,"C","2019-10-01"
75345,"B","2019-10-01"
75351,"A","2019-10-01"
75355,"C","2019-10-01"
75365,"C","2019-10-01"
75373,"B","2019-10-01"
75381,"C","2019-10-01"
75383,"B","2019-10-01"
75385,"A","2019-10-01"
75391,"C","2019-10-01"
75393,"C","2019-10-01"
75397,"C","2019-10-01"
75405,"A","2019-10-01"
75415,"C","2019-10-01"
75417,"B","2019-10-01"
75435,"B","2019-10-01"
75441,"A","2019-10-01"
75443,"A","2019-10-01"
75445,"A","2019-10-01"
75447,"C","2019-10-01"
75449,"C","2019-10-01"
75451,"A","2019-10-01"
75459,"C","2019-10-01"
75461,"B","2019-10-01"
75471,"C","2019-10-01"
75475,"A","2019-10-01"
75477,"C","2019-10-01"
75479,"C","2019-10-01"
75483,"C","2019-10-01"
75491,"A","2019-10-01"
75499,"B","2019-10-01"
75509,"B","2019-10-01"
75513,"C","2019-10-01"
75519,"B","2019-10-01"
75521,"C","2019-10-01"
75523,"B","2019-10-01"
75525,"B","2019-10-01"
75533,"B","2019-10-01"
75535,"C","2019-10-01"
75539,"C","2019-10-01"
75551,"C","2019-10-01"
75563,"C","2019-10-01"
75565,"C","2019-10-01"
75569,"C","2019-10-01"
75601,"C","2019-10-01"
75629,"C","2019-10-01"
75637,"C","2019-10-01"
75643,"B","2019-10-01"
75649,"C","2019-10-01"
75653,"C","2019-10-01"
75659,"C","2019-10-01"
75661,"C","2019-10-01"
75667,"C","2019-10-01"
75669,"C","2019-10-01"
75671,"C","2019-10-01"
75677,"C","2019-10-01"
75681,"A","2019-10-01"
75685,"C","2019-10-01"
75687,"C","2019-10-01"
75689,"B","2019-10-01"
75691,"B","2019-10-01"
75715,"B","2019-10-01"
75719,"C","2019-10-01"
75727,"C","2019-10-01"
75729,"C","2019-10-01"
75731,"C","2019-10-01"
75737,"B","2019-10-01"
75743,"B","2019-10-01"
75753,"B","2019-10-01"
75767,"A","2019-10-01"
75773,"B","2019-10-01"
75775,"C","2019-10-01"
75785,"C","2019-10-01"
75795,"B","2019-10-01"
75797,"A","2019-10-01"
75799,"C","2019-10-01"
75801,"C","2019-10-01"
75803,"A","2019-10-01"
75809,"B","2019-10-01"
75815,"B","2019-10-01"
75861,"C","2019-10-01"
75865,"A","2019-10-01"
75887,"B","2019-10-01"
75891,"A","2019-10-01"
75895,"B","2019-10-01"
75897,"B","2019-10-01"
75907,"C","2019-10-01"
75911,"C","2019-10-01"
75915,"C","2019-10-01"
75921,"B","2019-10-01"
75927,"A","2019-10-01"
75929,"B","2019-10-01"
75935,"C","2019-10-01"
75945,"C","2019-11-01"
75951,"C","2019-11-01"
75953,"B","2019-11-01"
75955,"C","2019-11-01"
75959,"C","2019-11-01"
75961,"C","2019-11-01"
75963,"C","2019-11-01"
75965,"B","2019-11-01"
75971,"B","2019-11-01"
75973,"B","2019-11-01"
75977,"C","2019-11-01"
75979,"C","2019-11-01"
75983,"B","2019-11-01"
75987,"C","2019-11-01"
75993,"C","2019-11-01"
75995,"A","2019-11-01"
76011,"B","2019-11-01"
76019,"A","2019-11-01"
76025,"C","2019-11-01"
76045,"C","2019-11-01"
76047,"C","2019-11-01"
76057,"B","2019-11-01"
76059,"B","2019-11-01"
76083,"B","2019-11-01"
76085,"B","2019-11-01"
76097,"C","2019-11-01"
76099,"B","2019-11-01"
76101,"C","2019-11-01"
76109,"C","2019-11-01"
76119,"C","2019-11-01"
76133,"C","2019-11-01"
