"id_cliente","mes","diasatraso_findemes","deuda_findemes"
682155,"2021-06-01",0,11921
682155,"2021-07-01",0,16853
682155,"2021-08-01",0,15182
682155,"2021-09-01",0,19010
682155,"2021-10-01",0,19100
682155,"2021-11-01",0,18813
682155,"2021-12-01",0,39558
682155,"2022-01-01",0,13982
682155,"2022-02-01",0,15350
682155,"2022-03-01",0,20741
682155,"2022-04-01",0,21903
682157,"2020-10-01",0,13932
682157,"2020-12-01",0,17558
682157,"2021-04-01",0,12363
682157,"2021-05-01",2,19899
682157,"2021-06-01",13,9921
682157,"2021-07-01",0,10729
682157,"2021-08-01",0,12970
682157,"2021-10-01",1,7498
682157,"2021-11-01",0,2819
682157,"2021-12-01",0,39244
682157,"2022-01-01",0,13595
682157,"2022-02-01",0,16004
682157,"2022-03-01",0,14957
682157,"2022-04-01",0,12991
685405,"2020-09-01",171,19973
685405,"2020-10-01",202,19973
685405,"2020-11-01",232,19973
685405,"2020-12-01",263,19973
685405,"2021-01-01",294,19973
685405,"2021-02-01",322,19973
685405,"2021-03-01",353,19973
685405,"2021-04-01",383,14993
685405,"2021-05-01",414,14993
685405,"2021-06-01",444,14993
685405,"2021-07-01",475,14993
685405,"2021-08-01",506,12993
685405,"2021-09-01",536,12993
685405,"2021-10-01",567,12993
685405,"2021-11-01",597,12993
690405,"2020-09-01",1,2170
690405,"2020-11-01",0,1225
690405,"2021-01-01",10,2024
690405,"2021-05-01",0,1087
690405,"2021-06-01",0,803
690405,"2021-07-01",0,1789
690405,"2021-09-01",0,1514
690405,"2021-10-01",0,1091
690405,"2021-11-01",0,3997
690405,"2022-01-01",0,847
690405,"2022-02-01",0,1564
690405,"2022-03-01",0,1100
690405,"2022-04-01",0,1905
690667,"2020-11-01",0,8803
690667,"2021-07-01",0,9301
690667,"2021-09-01",0,5779
690667,"2021-11-01",0,13517
690667,"2021-12-01",0,29228
690667,"2022-03-01",0,360
824197,"2020-09-01",0,799
824197,"2020-10-01",0,1428
824197,"2020-11-01",0,5467
824197,"2020-12-01",0,2183
824197,"2021-02-01",0,242
824197,"2021-03-01",0,1803
824197,"2021-04-01",0,4210
824197,"2021-05-01",0,141
824197,"2021-06-01",0,37
824197,"2021-07-01",12,652
824197,"2021-08-01",0,668
824197,"2021-09-01",0,2492
824197,"2021-10-01",0,2305
824197,"2021-11-01",0,1859
824197,"2021-12-01",0,5136
824197,"2022-02-01",0,3240
824197,"2022-03-01",0,1941
1120507,"2020-09-01",0,-1
1120507,"2020-10-01",0,-1
1120507,"2020-11-01",0,-1
1120507,"2020-12-01",0,-1
1120507,"2021-01-01",0,-1
1120507,"2021-02-01",0,-1
1120507,"2021-03-01",0,-1
1120507,"2021-04-01",0,-1
1120507,"2021-05-01",0,-1
1120507,"2021-06-01",0,-1
1120507,"2021-07-01",0,-1
1120507,"2021-08-01",0,-1
1120507,"2021-09-01",0,-1
1120507,"2021-10-01",0,-1
1122363,"2020-09-01",5,1784
1122363,"2020-10-01",0,1352
1122363,"2020-11-01",0,1977
1122363,"2020-12-01",2,2925
1122363,"2021-01-01",0,2525
1122363,"2021-02-01",0,2788
1122363,"2021-03-01",0,-1
1122363,"2021-04-01",12,2870
1122363,"2021-05-01",0,-1
1122363,"2021-06-01",0,-1
1122363,"2021-07-01",0,2960
1122363,"2021-08-01",0,2934
1122363,"2021-09-01",0,2332
1122363,"2021-10-01",0,2700
1122363,"2021-11-01",0,2961
1122363,"2021-12-01",3,5072
1122363,"2022-01-01",0,2903
1122405,"2020-09-01",0,1005
1122405,"2021-05-01",0,741
1122557,"2020-09-01",0,6088
1122557,"2020-10-01",0,4860
1122557,"2020-11-01",0,2430
1122557,"2021-01-01",0,4251
1122557,"2021-02-01",0,4183
1122557,"2021-03-01",0,3078
1122557,"2021-06-01",12,8582
1122557,"2021-07-01",0,1606
1122557,"2021-08-01",0,3348
1122557,"2021-09-01",0,12517
1122557,"2021-10-01",0,6771
1122557,"2021-11-01",0,3920
1122557,"2021-12-01",0,11890
1122557,"2022-01-01",0,3557
1122557,"2022-02-01",0,9606
1122557,"2022-03-01",7,8769
1122557,"2022-04-01",0,5699
1122615,"2020-09-01",0,1095
1122615,"2020-10-01",0,1296
1122615,"2020-11-01",0,1392
1122615,"2021-01-01",0,3966
1122615,"2021-02-01",0,2594
1122615,"2021-03-01",0,2356
1122615,"2021-04-01",0,942
1122615,"2021-05-01",0,972
1122615,"2021-07-01",0,3
1122615,"2021-09-01",0,2785
1122615,"2021-10-01",0,3831
1122615,"2021-11-01",0,6627
1122615,"2021-12-01",0,3240
1122615,"2022-01-01",0,2913
1122615,"2022-02-01",0,4219
1122615,"2022-03-01",0,3279
1122615,"2022-04-01",1,6289
1122951,"2020-09-01",0,104
1122951,"2021-03-01",0,3240
1122951,"2021-08-01",0,2870
1122951,"2021-09-01",0,2870
1122951,"2021-10-01",0,5740
1122951,"2021-11-01",0,10518
1122951,"2021-12-01",0,1496
1122951,"2022-02-01",0,24869
1131389,"2020-09-01",0,60307
1131389,"2020-10-01",0,203068
1131389,"2020-11-01",0,388240
1131389,"2020-12-01",0,695017
1131389,"2021-01-01",10,651055
1131389,"2021-02-01",0,155852
1131389,"2021-03-01",0,162563
1131389,"2021-04-01",0,208370
1131389,"2021-05-01",0,294584
1131389,"2021-06-01",0,192350
1131389,"2021-07-01",0,283703
1131389,"2021-08-01",0,187635
1131389,"2021-09-01",0,272774
1131389,"2021-10-01",0,492278
1131389,"2021-11-01",0,380983
1131389,"2021-12-01",0,1390508
1131389,"2022-01-01",0,463665
1131389,"2022-02-01",0,606571
1131389,"2022-03-01",0,308521
1131389,"2022-04-01",0,371314
1138883,"2020-09-01",0,229602
1138883,"2020-10-01",1982,223858
1138883,"2020-11-01",0,229337
1138883,"2020-12-01",0,149964
1138883,"2021-01-01",0,200908
1138883,"2021-02-01",0,228855
1138883,"2021-03-01",0,139997
1138883,"2021-04-01",0,229726
1138883,"2021-05-01",0,69389
1138883,"2021-06-01",0,41063
1138883,"2021-07-01",0,142005
1138883,"2021-08-01",0,75155
1138883,"2021-09-01",0,228904
1138883,"2021-10-01",0,226605
1138883,"2021-11-01",0,15740
1138883,"2021-12-01",0,146102
1138883,"2022-01-01",0,44014
1138883,"2022-02-01",0,158566
1138883,"2022-03-01",0,67335
1138883,"2022-04-01",0,86599
1140733,"2020-09-01",193,9612
1140733,"2020-10-01",224,9612
1140733,"2020-11-01",254,9612
1140733,"2020-12-01",285,9612
1140733,"2021-01-01",316,9612
1140733,"2021-02-01",344,9612
1147491,"2020-09-01",6,830
1147491,"2020-10-01",6,1066
1147491,"2020-11-01",5,1911
1147491,"2020-12-01",0,176
1148065,"2020-09-01",0,10336
1148065,"2020-10-01",0,10673
1148065,"2020-11-01",2,9253
1148065,"2020-12-01",2,12476
1148085,"2020-09-01",11,674
1148085,"2020-10-01",42,674
1148085,"2020-12-01",0,344
1148085,"2021-01-01",14,344
1148085,"2021-09-01",0,5317
1148085,"2021-12-01",0,9242
1148085,"2022-01-01",10,4621
1149233,"2020-09-01",0,4378
1149233,"2020-10-01",0,12861
1149233,"2020-11-01",0,4525
1149233,"2020-12-01",0,9753
1149233,"2021-01-01",0,585
1149233,"2021-02-01",3,7536
1149233,"2021-03-01",0,1715
1149233,"2021-04-01",0,13217
1149233,"2021-05-01",3,14070
1149233,"2021-06-01",0,10290
1149233,"2021-07-01",0,8074
1149233,"2021-08-01",2,4600
1149233,"2021-09-01",6,13170
1149233,"2021-10-01",0,14531
1149233,"2021-11-01",19,14486
1149233,"2021-12-01",1,29180
1149233,"2022-01-01",0,3587
1149233,"2022-02-01",3,14504
1149233,"2022-03-01",0,13530
1149233,"2022-04-01",0,9796
1149317,"2020-09-01",12,17355
1149317,"2020-10-01",0,11739
1149317,"2020-11-01",0,12739
1149317,"2020-12-01",14,19683
1149317,"2021-01-01",0,540
1149317,"2021-02-01",0,702
1149317,"2021-03-01",30,1423
1149317,"2021-04-01",0,290
1149317,"2021-05-01",2,1756
1149317,"2021-07-01",0,16394
1149317,"2021-08-01",19,38217
1149317,"2021-09-01",0,38301
1149317,"2021-10-01",3,72796
1149317,"2021-11-01",0,17368
1149317,"2021-12-01",1,196754
1149317,"2022-01-01",6,13047
1149317,"2022-02-01",0,133459
1149317,"2022-03-01",0,6665
1149317,"2022-04-01",0,91194
1149327,"2020-09-01",0,8879
1149327,"2020-10-01",0,8967
1149327,"2020-11-01",0,10727
1149327,"2020-12-01",0,8960
1149327,"2021-01-01",14,8960
1149327,"2021-02-01",0,8963
1149327,"2021-03-01",0,8901
1149327,"2021-04-01",1,8901
1149327,"2021-05-01",0,8461
1149327,"2021-06-01",10,6440
1149327,"2021-07-01",34,4440
1149327,"2021-08-01",0,8433
1149327,"2021-09-01",0,8930
1149327,"2021-10-01",0,8932
1149327,"2021-11-01",0,8835
1149327,"2021-12-01",11,17670
1149327,"2022-01-01",2,8180
1149327,"2022-02-01",0,8919
1149327,"2022-03-01",0,8926
1149327,"2022-04-01",17,8926
1149879,"2020-11-01",2,3696
1149879,"2021-02-01",8,1456
1149879,"2021-03-01",0,160
1149879,"2021-09-01",13,862
1150765,"2020-09-01",0,10363
1150765,"2020-10-01",0,9653
1150765,"2020-11-01",0,19806
1150765,"2020-12-01",6,24660
1150765,"2021-01-01",0,24980
1150765,"2021-05-01",0,4013
1150765,"2021-06-01",0,2453
1150765,"2021-07-01",0,5288
1154143,"2020-11-01",0,429
1154143,"2020-12-01",19,111
1154143,"2021-01-01",50,111
1154929,"2020-09-01",109,56
1154929,"2020-10-01",140,56
1154929,"2020-11-01",170,56
1154929,"2020-12-01",201,56
1154929,"2021-01-01",232,56
1154929,"2021-02-01",260,56
1154929,"2021-03-01",291,56
1161271,"2020-09-01",0,2775
1161271,"2020-10-01",2,2634
1161271,"2020-11-01",0,3243
1161271,"2020-12-01",0,3033
1161271,"2021-01-01",0,3614
1161271,"2021-02-01",0,3926
1161271,"2021-03-01",0,3898
1161271,"2021-04-01",1,3898
1161271,"2021-05-01",0,3352
1161271,"2021-06-01",10,3965
1161271,"2021-07-01",41,3965
1161271,"2021-08-01",0,3510
1161271,"2021-09-01",0,2409
1161271,"2021-10-01",0,3073
1161271,"2021-11-01",10,4145
1161271,"2021-12-01",0,7514
1161271,"2022-01-01",0,2122
1161271,"2022-02-01",0,2680
1161271,"2022-03-01",0,3235
1161271,"2022-04-01",0,4945
1165247,"2020-09-01",0,3909
1165247,"2020-10-01",0,3966
1165247,"2020-11-01",1,4080
1165247,"2021-01-01",12,3798
1165247,"2021-02-01",9,3944
1165247,"2021-03-01",0,3997
1165247,"2021-04-01",0,3994
1165247,"2021-05-01",1,3939
1165247,"2021-06-01",0,3886
1165247,"2021-07-01",1,8987
1165247,"2021-08-01",0,8942
1165247,"2021-09-01",0,8862
1165247,"2021-10-01",0,8811
1165247,"2021-11-01",0,8801
1165247,"2021-12-01",0,17500
1165247,"2022-01-01",0,8862
1165247,"2022-02-01",0,8729
1165247,"2022-03-01",0,10170
1165247,"2022-04-01",0,8404
1165387,"2020-11-01",0,2576
1165387,"2020-12-01",20,1999
1165387,"2021-02-01",4,2946
1165387,"2021-04-01",0,2973
1165387,"2021-05-01",17,1473
1165387,"2021-06-01",0,2913
1165387,"2021-07-01",22,1413
1165387,"2021-08-01",0,979
1165387,"2021-09-01",0,688
1165387,"2021-10-01",0,986
1165387,"2021-12-01",8,928
1165387,"2022-01-01",4,963
1165387,"2022-02-01",0,938
1165627,"2021-02-01",0,19855
1165627,"2021-04-01",0,9975
1165627,"2021-05-01",0,16266
1165627,"2021-06-01",0,12981
1165627,"2021-07-01",0,16906
1165627,"2021-08-01",0,16743
1165627,"2021-09-01",0,16977
1165627,"2021-10-01",0,16962
1165627,"2021-11-01",0,16431
1165627,"2021-12-01",0,31212
1165627,"2022-01-01",0,9693
1165627,"2022-02-01",0,15111
1165627,"2022-03-01",0,16954
1165627,"2022-04-01",0,8840
1166919,"2020-09-01",826,205918
1166919,"2020-10-01",857,205918
1166919,"2020-11-01",887,205918
1166919,"2020-12-01",918,205918
1166919,"2021-01-01",949,205918
1166919,"2021-02-01",977,205918
1166919,"2021-03-01",1008,205918
1166919,"2021-04-01",1038,205918
1166919,"2021-05-01",1069,205918
1166919,"2021-06-01",1099,205918
1166919,"2021-07-01",1130,205918
1166919,"2021-08-01",1161,205918
1166919,"2021-09-01",1191,205918
1166919,"2021-10-01",1222,205918
1166919,"2021-11-01",1252,205918
1169347,"2020-09-01",47,191
1169347,"2020-10-01",78,191
1169347,"2020-11-01",108,191
1169347,"2020-12-01",139,191
1169347,"2021-01-01",170,191
1169347,"2021-02-01",198,191
1169347,"2021-03-01",229,191
1169347,"2021-04-01",259,191
1169347,"2021-05-01",290,191
1169347,"2021-06-01",320,191
1169347,"2021-07-01",351,191
1169347,"2021-08-01",382,191
1169347,"2021-09-01",412,191
1169347,"2021-10-01",443,191
1169347,"2021-11-01",473,191
1171179,"2020-09-01",234,2195
1171179,"2020-10-01",265,2195
1171179,"2020-11-01",295,2195
1171179,"2020-12-01",326,2195
1171179,"2021-01-01",357,2195
1171179,"2021-02-01",385,2195
1171179,"2021-03-01",416,2195
1171179,"2021-04-01",446,2195
1171179,"2021-05-01",477,2195
1171179,"2021-06-01",507,2195
1171179,"2021-07-01",538,2195
1171179,"2021-08-01",569,2195
1171179,"2021-09-01",599,2195
1171179,"2021-10-01",630,2195
1171179,"2021-11-01",660,2195
1171923,"2020-09-01",0,1028
1171923,"2020-10-01",0,957
1171923,"2020-11-01",0,5705
1171923,"2020-12-01",3,4732
1171923,"2021-01-01",12,3306
1171923,"2021-02-01",0,2142
1171923,"2021-03-01",0,8825
1171923,"2021-04-01",4,8778
1171923,"2021-05-01",35,8778
1171923,"2021-06-01",65,8778
1171923,"2021-07-01",96,8548
1171923,"2021-08-01",127,8548
1171923,"2021-09-01",0,4748
1171923,"2021-10-01",16,4999
1171923,"2021-11-01",0,4949
1171923,"2021-12-01",2,7928
1171923,"2022-01-01",3,2550
1171923,"2022-02-01",0,4986
1171923,"2022-03-01",0,4987
1171923,"2022-04-01",0,3470
1174211,"2020-10-01",1,42960
1174211,"2020-11-01",31,11600
1174211,"2020-12-01",62,11600
1174297,"2020-09-01",276,1785
1174297,"2020-10-01",307,1785
1174297,"2020-11-01",337,1785
1174297,"2020-12-01",368,1785
1174297,"2021-01-01",399,1785
1190993,"2020-09-01",336,14981
1190993,"2020-10-01",367,14981
1190993,"2020-11-01",397,14981
1190993,"2020-12-01",428,14981
1190993,"2021-01-01",459,14981
1190993,"2021-02-01",487,14981
1190993,"2021-03-01",518,14981
1190993,"2021-04-01",548,14981
1190993,"2021-05-01",579,14981
1190993,"2021-06-01",609,14981
1190993,"2021-07-01",640,14981
1190993,"2021-08-01",671,14981
1190993,"2021-09-01",701,14981
1190993,"2021-10-01",732,14981
1200043,"2021-05-01",0,4848
1200043,"2021-06-01",0,4651
1200043,"2021-08-01",8,4658
1200043,"2021-09-01",0,4932
1200043,"2021-10-01",0,4996
1200043,"2021-11-01",0,4906
1200043,"2021-12-01",23,9812
1200043,"2022-01-01",0,4752
1200043,"2022-02-01",0,4956
1200043,"2022-03-01",21,4956
1200043,"2022-04-01",7,4870
1202907,"2020-09-01",4,139
1202907,"2020-10-01",1,434
1202907,"2020-11-01",0,-96
1202907,"2020-12-01",0,1470
1202907,"2021-01-01",9,432
1202907,"2021-02-01",0,403
1202907,"2021-04-01",0,884
1202907,"2021-05-01",2,42
1202907,"2021-06-01",0,547
1202907,"2021-07-01",2,2206
1202907,"2021-08-01",0,864
1202907,"2021-09-01",0,188
1202907,"2021-10-01",0,2521
1202907,"2021-11-01",0,1293
1202907,"2021-12-01",1,5860
1202907,"2022-01-01",2,1959
1202907,"2022-02-01",0,3051
1202907,"2022-03-01",0,3291
1202907,"2022-04-01",0,1958
1203887,"2020-09-01",0,3587
1203887,"2020-10-01",969,7364
1203887,"2020-11-01",0,5443
1203887,"2020-12-01",1,13973
1203887,"2021-01-01",0,-414
1203887,"2021-02-01",8,5503
1203887,"2021-03-01",0,5184
1203887,"2021-04-01",1,12316
1203887,"2021-05-01",11,17042
1203887,"2021-06-01",0,224
1203887,"2021-07-01",0,4062
1203887,"2021-08-01",6,6468
1203887,"2021-09-01",9,23480
1203887,"2021-10-01",3,14571
1203887,"2021-11-01",33,14572
1204743,"2020-10-01",0,11060
1204743,"2020-11-01",0,12463
1204743,"2020-12-01",2,16812
1204743,"2021-01-01",23,12437
1204743,"2021-02-01",51,12437
1204743,"2021-03-01",82,6218
1205013,"2020-10-01",0,7532
1205013,"2021-04-01",0,9962
1205013,"2021-05-01",0,7984
1205013,"2021-06-01",0,9784
1205013,"2021-07-01",4,9720
1205013,"2021-08-01",0,9793
1205013,"2021-09-01",0,9969
1205013,"2021-10-01",11,4969
1205013,"2021-12-01",9,10094
1205013,"2022-01-01",0,9657
1205013,"2022-02-01",0,9676
1205013,"2022-03-01",0,8319
1205013,"2022-04-01",0,9652
1207281,"2020-09-01",0,1120
1207281,"2020-10-01",0,4389
1207281,"2020-11-01",0,-4474
1207281,"2020-12-01",848,6301
1207281,"2021-01-01",0,1323
1207281,"2021-02-01",0,-1646
1207281,"2021-03-01",0,-1966
1207281,"2021-04-01",0,-3107
1207281,"2021-05-01",0,-5439
1207281,"2021-06-01",0,-1201
1207281,"2021-07-01",0,-8935
1207281,"2021-08-01",0,-4262
1207281,"2021-09-01",41,3329
1207281,"2021-10-01",72,3460
1207281,"2021-11-01",0,5729
1207281,"2021-12-01",0,4228
1207281,"2022-01-01",0,-5961
1207281,"2022-02-01",0,807
1207281,"2022-03-01",0,3019
1207281,"2022-04-01",0,2863
1209235,"2020-09-01",1986,4921
1209235,"2020-10-01",2017,4921
1209235,"2020-11-01",562,4921
1209235,"2020-12-01",593,4921
1209235,"2021-01-01",624,4921
1209235,"2021-02-01",652,4921
1209235,"2021-03-01",683,4921
1209235,"2021-04-01",713,4921
1209235,"2021-05-01",744,4921
1209235,"2021-06-01",774,4921
1209235,"2021-07-01",805,4921
1209235,"2021-08-01",836,4921
1209235,"2021-09-01",866,4921
1209235,"2021-10-01",897,4921
1227815,"2020-09-01",4,4207
1227815,"2020-10-01",6,4079
1227815,"2020-11-01",0,2839
1227815,"2020-12-01",0,5308
1227815,"2021-01-01",18,4679
1227815,"2021-02-01",1,2683
1227815,"2021-03-01",0,5104
1227815,"2021-04-01",0,2679
1227815,"2021-05-01",9,1249
1227815,"2021-06-01",0,768
1227815,"2021-07-01",0,1658
1227815,"2021-08-01",0,2882
1227815,"2021-09-01",0,3381
1227815,"2021-10-01",0,2613
1227815,"2021-11-01",0,1580
1227815,"2021-12-01",0,4198
1227815,"2022-01-01",0,2418
1227815,"2022-02-01",0,1152
1227815,"2022-03-01",6,2698
1227815,"2022-04-01",0,1899
1229199,"2020-09-01",6,1262
1229199,"2020-10-01",0,697
1229199,"2020-11-01",2,2635
1229199,"2020-12-01",1,582
1229199,"2021-01-01",0,962
1229199,"2021-02-01",0,864
1229199,"2021-03-01",10,1238
1229199,"2021-04-01",0,668
1229199,"2021-05-01",8,3104
1229199,"2021-06-01",0,792
1229199,"2021-07-01",0,2766
1229199,"2021-08-01",0,783
1229199,"2021-09-01",8,1502
1229199,"2021-10-01",0,1509
1229199,"2021-11-01",5,3161
1229199,"2021-12-01",0,2688
1229199,"2022-01-01",1,1475
1229199,"2022-02-01",11,2519
1229199,"2022-03-01",5,3149
1231593,"2021-02-01",0,8976
1231593,"2021-03-01",0,9916
1231593,"2021-04-01",0,9759
1231593,"2021-05-01",0,9880
1231593,"2021-06-01",0,9746
1231593,"2021-07-01",0,9984
1231593,"2021-08-01",0,9961
1231593,"2021-10-01",0,10245
1231593,"2021-11-01",0,10973
1231593,"2021-12-01",0,21968
1231593,"2022-01-01",0,10868
1231593,"2022-02-01",5,10929
1231593,"2022-03-01",0,9977
1231593,"2022-04-01",0,9903
1232653,"2020-09-01",0,-211
1232653,"2020-10-01",0,-211
1232653,"2020-11-01",0,-211
1232653,"2020-12-01",0,-211
1232653,"2021-01-01",0,-211
1232653,"2021-02-01",0,-211
1232653,"2021-03-01",0,-211
1232653,"2021-04-01",0,-211
1232653,"2021-05-01",0,-211
1232653,"2021-06-01",0,-211
1232653,"2021-07-01",0,-211
1232653,"2021-08-01",0,-211
1232653,"2021-09-01",0,-211
1232653,"2021-10-01",0,-211
1233611,"2020-09-01",0,11298
1233611,"2020-10-01",0,3755
1233611,"2020-11-01",0,13483
1233611,"2020-12-01",0,21641
1233611,"2021-01-01",2,17840
1233611,"2021-02-01",0,12016
1233611,"2021-03-01",0,17543
1233611,"2021-04-01",0,18370
1233611,"2021-05-01",12,25904
1233611,"2021-06-01",0,10412
1233611,"2021-07-01",6,27351
1233611,"2021-08-01",0,15905
1233611,"2021-09-01",1,15880
1233611,"2021-10-01",0,16341
1233611,"2021-11-01",0,27939
1233611,"2021-12-01",0,55252
1233611,"2022-01-01",5,6291
1233611,"2022-02-01",0,656
1233611,"2022-03-01",0,27842
1233611,"2022-04-01",0,26967
1234311,"2020-09-01",6,14188
1234311,"2020-10-01",0,6722
1234311,"2020-11-01",9,8232
1234311,"2020-12-01",0,10361
1234393,"2021-12-01",0,16050
1234393,"2022-01-01",12,8025
1234393,"2022-02-01",2,9202
1234491,"2020-09-01",0,6060
1234491,"2020-10-01",2,6737
1234491,"2020-11-01",3,16145
1234491,"2020-12-01",0,16229
1234491,"2021-01-01",0,8353
1234491,"2021-02-01",4,18988
1234491,"2021-03-01",3,2522
1234491,"2021-04-01",33,2522
1234491,"2021-07-01",0,652
1234491,"2021-08-01",0,2001
1234491,"2021-09-01",0,7998
1234491,"2021-10-01",3,15608
1234491,"2021-11-01",0,4948
1234491,"2021-12-01",0,25820
1234491,"2022-01-01",0,5073
1234491,"2022-02-01",0,17041
1234491,"2022-03-01",2,5621
1234491,"2022-04-01",4,8695
1237015,"2020-09-01",3,16672
1237015,"2020-10-01",1,15288
1237015,"2020-11-01",9,19617
1237015,"2020-12-01",2,19187
1237015,"2021-01-01",0,19159
1237015,"2021-02-01",1,18777
1237015,"2021-03-01",0,19639
1237015,"2021-04-01",3,19671
1237015,"2021-05-01",9,19567
1237015,"2021-06-01",0,19865
1237015,"2021-07-01",0,19686
1237015,"2021-08-01",0,19749
1237015,"2021-09-01",0,15348
1237015,"2021-10-01",0,18469
1237015,"2021-11-01",0,17851
1237015,"2021-12-01",0,35272
1237015,"2022-01-01",0,16972
1237015,"2022-02-01",1,16917
1237015,"2022-03-01",0,19504
1237015,"2022-04-01",0,17487
1237505,"2020-09-01",0,71294
